# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5 (uncommitted changes)
# rbxts-transformer-surge: 0710f5d
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
deeply nested object	surge	encode	1	1	2697233
deeply nested object	surge	encode	1	2	2687340
deeply nested object	surge	encode	1	3	2626862
deeply nested object	surge	encode	1	4	2629241
deeply nested object	surge	encode	1	5	2674516
deeply nested object	surge	encode	1	6	2636106
deeply nested object	surge	encode	1	7	2624938
deeply nested object	surge	encode	1	8	2643212
deeply nested object	surge	encode	1	9	2498501
deeply nested object	surge	encode	2	1	2407392
deeply nested object	surge	encode	2	2	2395610
deeply nested object	surge	encode	2	3	2400228
deeply nested object	surge	encode	2	4	2580920
deeply nested object	surge	encode	2	5	2684918
deeply nested object	surge	encode	2	6	2604613
deeply nested object	surge	encode	2	7	2658472
deeply nested object	surge	encode	2	8	2691867
deeply nested object	surge	encode	2	9	2654752
deeply nested object	surge	decode	1	1	2402307
deeply nested object	surge	decode	1	2	2485726
deeply nested object	surge	decode	1	3	2413834
deeply nested object	surge	decode	1	4	2406954
deeply nested object	surge	decode	1	5	2478301
deeply nested object	surge	decode	1	6	2435138
deeply nested object	surge	decode	1	7	2437130
deeply nested object	surge	decode	1	8	2496301
deeply nested object	surge	decode	1	9	2437891
deeply nested object	surge	decode	2	1	2499899
deeply nested object	surge	decode	2	2	2529360
deeply nested object	surge	decode	2	3	2416569
deeply nested object	surge	decode	2	4	2393156
deeply nested object	surge	decode	2	5	2426153
deeply nested object	surge	decode	2	6	2457893
deeply nested object	surge	decode	2	7	2161084
deeply nested object	surge	decode	2	8	2147674
deeply nested object	surge	decode	2	9	2163455
deeply nested object	fbs	encode	1	1	1630750
deeply nested object	fbs	encode	1	2	1660155
deeply nested object	fbs	encode	1	3	1633454
deeply nested object	fbs	encode	1	4	1625883
deeply nested object	fbs	encode	1	5	1661723
deeply nested object	fbs	encode	1	6	1637491
deeply nested object	fbs	encode	1	7	1658667
deeply nested object	fbs	encode	1	8	1665713
deeply nested object	fbs	encode	1	9	1575907
deeply nested object	fbs	encode	2	1	1519343
deeply nested object	fbs	encode	2	2	1490757
deeply nested object	fbs	encode	2	3	1506854
deeply nested object	fbs	encode	2	4	1625891
deeply nested object	fbs	encode	2	5	1646758
deeply nested object	fbs	encode	2	6	1597323
deeply nested object	fbs	encode	2	7	1669336
deeply nested object	fbs	encode	2	8	1670403
deeply nested object	fbs	encode	2	9	1655673
deeply nested object	fbs	decode	1	1	1552286
deeply nested object	fbs	decode	1	2	1524163
deeply nested object	fbs	decode	1	3	1522012
deeply nested object	fbs	decode	1	4	1564718
deeply nested object	fbs	decode	1	5	1541365
deeply nested object	fbs	decode	1	6	1569748
deeply nested object	fbs	decode	1	7	1570069
deeply nested object	fbs	decode	1	8	1553512
deeply nested object	fbs	decode	1	9	1558506
deeply nested object	fbs	decode	2	1	1550424
deeply nested object	fbs	decode	2	2	1571338
deeply nested object	fbs	decode	2	3	1549606
deeply nested object	fbs	decode	2	4	1528191
deeply nested object	fbs	decode	2	5	1573469
deeply nested object	fbs	decode	2	6	1557559
deeply nested object	fbs	decode	2	7	1424252
deeply nested object	fbs	decode	2	8	1416880
deeply nested object	fbs	decode	2	9	1480551
deeply nested object	serio	encode	1	1	467942
deeply nested object	serio	encode	1	2	473971
deeply nested object	serio	encode	1	3	468229
deeply nested object	serio	encode	1	4	477484
deeply nested object	serio	encode	1	5	471380
deeply nested object	serio	encode	1	6	473196
deeply nested object	serio	encode	1	7	472997
deeply nested object	serio	encode	1	8	473490
deeply nested object	serio	encode	1	9	462022
deeply nested object	serio	encode	2	1	459887
deeply nested object	serio	encode	2	2	461767
deeply nested object	serio	encode	2	3	460332
deeply nested object	serio	encode	2	4	475721
