# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5
# rbxts-transformer-surge: 0710f5d (uncommitted changes)
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
deeply nested object	fbs	decode	1	2	1513603
deeply nested object	fbs	decode	1	3	1533026
deeply nested object	fbs	decode	1	4	1555919
deeply nested object	fbs	decode	1	5	1499266
deeply nested object	fbs	decode	1	6	1508083
deeply nested object	fbs	decode	1	7	1524614
deeply nested object	fbs	decode	1	8	1512661
deeply nested object	fbs	decode	1	9	1502329
deeply nested object	fbs	decode	2	1	1471157
deeply nested object	fbs	decode	2	2	1542984
deeply nested object	fbs	decode	2	3	1453212
deeply nested object	fbs	decode	2	4	1470306
deeply nested object	fbs	decode	2	5	1428502
deeply nested object	fbs	decode	2	6	1429897
deeply nested object	fbs	decode	2	7	1547423
deeply nested object	fbs	decode	2	8	1554993
deeply nested object	fbs	decode	2	9	1577294
deeply nested object	serio	encode	1	1	473649
deeply nested object	serio	encode	1	2	468287
deeply nested object	serio	encode	1	3	474306
deeply nested object	serio	encode	1	4	478302
deeply nested object	serio	encode	1	5	474732
deeply nested object	serio	encode	1	6	480962
deeply nested object	serio	encode	1	7	468412
deeply nested object	serio	encode	1	8	477533
deeply nested object	serio	encode	1	9	476996
deeply nested object	serio	encode	2	1	467701
deeply nested object	serio	encode	2	2	448240
deeply nested object	serio	encode	2	3	473064
deeply nested object	serio	encode	2	4	463166
deeply nested object	serio	encode	2	5	469397
deeply nested object	serio	encode	2	6	466413
deeply nested object	serio	encode	2	7	456454
deeply nested object	serio	encode	2	8	458373
deeply nested object	serio	encode	2	9	462399
deeply nested object	serio	decode	1	1	724356
deeply nested object	serio	decode	1	2	748677
deeply nested object	serio	decode	1	3	752107
deeply nested object	serio	decode	1	4	752606
deeply nested object	serio	decode	1	5	740350
deeply nested object	serio	decode	1	6	734391
deeply nested object	serio	decode	1	7	747149
deeply nested object	serio	decode	1	8	740888
deeply nested object	serio	decode	1	9	754323
deeply nested object	serio	decode	2	1	737602
deeply nested object	serio	decode	2	2	725858
deeply nested object	serio	decode	2	3	757282
deeply nested object	serio	decode	2	4	732053
deeply nested object	serio	decode	2	5	732087
deeply nested object	serio	decode	2	6	730828
deeply nested object	serio	decode	2	7	748679
deeply nested object	serio	decode	2	8	754215
deeply nested object	serio	decode	2	9	766145
deeply nested object	blink	encode	1	1	2128666
deeply nested object	blink	encode	1	2	2191369
deeply nested object	blink	encode	1	3	2141803
deeply nested object	blink	encode	1	4	2143359
deeply nested object	blink	encode	1	5	2147817
deeply nested object	blink	encode	1	6	2098112
deeply nested object	blink	encode	1	7	2178586
deeply nested object	blink	encode	1	8	2044365
deeply nested object	blink	encode	1	9	2067384
deeply nested object	blink	encode	2	1	2094966
deeply nested object	blink	encode	2	2	2152753
deeply nested object	blink	encode	2	3	2083968
deeply nested object	blink	encode	2	4	2089914
deeply nested object	blink	encode	2	5	2057629
deeply nested object	blink	encode	2	6	2038694
deeply nested object	blink	encode	2	7	1989347
deeply nested object	blink	encode	2	8	2101714
deeply nested object	blink	encode	2	9	2034454
deeply nested object	blink	decode	1	1	1646431
deeply nested object	blink	decode	1	2	1681089
deeply nested object	blink	decode	1	3	1658623
deeply nested object	blink	decode	1	4	1647625
deeply nested object	blink	decode	1	5	1608358
deeply nested object	blink	decode	1	6	1589962
