# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5
# rbxts-transformer-surge: 0710f5d (uncommitted changes)
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
large record	surge	encode	1	8	135851
large record	surge	encode	1	9	134513
large record	surge	encode	2	1	143350
large record	surge	encode	2	2	141900
large record	surge	encode	2	3	142981
large record	surge	encode	2	4	143985
large record	surge	encode	2	5	143278
large record	surge	encode	2	6	140517
large record	surge	encode	2	7	144918
large record	surge	encode	2	8	143858
large record	surge	encode	2	9	143138
large record	surge	decode	1	1	72386
large record	surge	decode	1	2	71859
large record	surge	decode	1	3	71923
large record	surge	decode	1	4	71435
large record	surge	decode	1	5	66666
large record	surge	decode	1	6	68311
large record	surge	decode	1	7	56420
large record	surge	decode	1	8	61652
large record	surge	decode	1	9	67733
large record	surge	decode	2	1	71199
large record	surge	decode	2	2	70756
large record	surge	decode	2	3	71321
large record	surge	decode	2	4	71224
large record	surge	decode	2	5	72100
large record	surge	decode	2	6	70291
large record	surge	decode	2	7	65786
large record	surge	decode	2	8	67778
large record	surge	decode	2	9	71626
large record	fbs	encode	1	1	94115
large record	fbs	encode	1	2	96389
large record	fbs	encode	1	3	96439
large record	fbs	encode	1	4	96354
large record	fbs	encode	1	5	94642
large record	fbs	encode	1	6	96748
large record	fbs	encode	1	7	95878
large record	fbs	encode	1	8	95556
large record	fbs	encode	1	9	95909
large record	fbs	encode	2	1	96573
large record	fbs	encode	2	2	97583
large record	fbs	encode	2	3	97504
large record	fbs	encode	2	4	98450
large record	fbs	encode	2	5	98154
large record	fbs	encode	2	6	97795
large record	fbs	encode	2	7	98113
large record	fbs	encode	2	8	98203
large record	fbs	encode	2	9	97721
large record	fbs	decode	1	1	54137
large record	fbs	decode	1	2	55343
large record	fbs	decode	1	3	54719
large record	fbs	decode	1	4	52986
large record	fbs	decode	1	5	53191
large record	fbs	decode	1	6	52340
large record	fbs	decode	1	7	50754
large record	fbs	decode	1	8	50711
large record	fbs	decode	1	9	50830
large record	fbs	decode	2	1	54963
large record	fbs	decode	2	2	54524
large record	fbs	decode	2	3	55550
large record	fbs	decode	2	4	54726
large record	fbs	decode	2	5	55239
large record	fbs	decode	2	6	54672
large record	fbs	decode	2	7	54015
large record	fbs	decode	2	8	52179
large record	fbs	decode	2	9	55887
large record	serio	encode	1	1	12211
large record	serio	encode	1	2	12135
large record	serio	encode	1	3	12003
large record	serio	encode	1	4	12243
large record	serio	encode	1	5	12003
large record	serio	encode	1	6	12192
large record	serio	encode	1	7	12060
large record	serio	encode	1	8	12162
large record	serio	encode	1	9	12171
large record	serio	encode	2	1	12160
large record	serio	encode	2	2	12124
large record	serio	encode	2	3	12118
large record	serio	encode	2	4	12167
large record	serio	encode	2	5	12217
large record	serio	encode	2	6	12218
large record	serio	encode	2	7	12156
large record	serio	encode	2	8	12134
large record	serio	encode	2	9	12113
large record	serio	decode	1	1	25436
large record	serio	decode	1	2	25078
large record	serio	decode	1	3	25282
large record	serio	decode	1	4	24011
large record	serio	decode	1	5	24845
large record	serio	decode	1	6	24442
large record	serio	decode	1	7	23388
large record	serio	decode	1	8	24460
large record	serio	decode	1	9	24161
large record	serio	decode	2	1	25372
large record	serio	decode	2	2	25326
large record	serio	decode	2	3	25264
large record	serio	decode	2	4	25345
large record	serio	decode	2	5	25130
large record	serio	decode	2	6	25369
large record	serio	decode	2	7	24838
large record	serio	decode	2	8	25305
large record	serio	decode	2	9	25320
large record	blink	encode	1	1	66876
large record	blink	encode	1	2	65866
large record	blink	encode	1	3	64849
large record	blink	encode	1	4	66064
large record	blink	encode	1	5	65919
large record	blink	encode	1	6	66468
large record	blink	encode	1	7	64975
large record	blink	encode	1	8	65489
large record	blink	encode	1	9	66103
large record	blink	encode	2	1	66983
large record	blink	encode	2	2	66880
large record	blink	encode	2	3	65585
large record	blink	encode	2	4	67105
large record	blink	encode	2	5	66449
large record	blink	encode	2	6	65401
large record	blink	encode	2	7	66544
large record	blink	encode	2	8	66922
large record	blink	encode	2	9	65966
large record	blink	decode	1	1	71674
large record	blink	decode	1	2	72391
large record	blink	decode	1	3	72226
large record	blink	decode	1	4	66678
large record	blink	decode	1	5	70874
large record	blink	decode	1	6	64401
large record	blink	decode	1	7	69642
large record	blink	decode	1	8	69366
large record	blink	decode	1	9	68073
large record	blink	decode	2	1	72429
large record	blink	decode	2	2	72005
large record	blink	decode	2	3	72115
large record	blink	decode	2	4	71842
large record	blink	decode	2	5	72006
large record	blink	decode	2	6	69414
large record	blink	decode	2	7	69662
large record	blink	decode	2	8	71661
large record	blink	decode	2	9	72462
string-heavy	surge	encode	1	1	254153
string-heavy	surge	encode	1	2	255149
string-heavy	surge	encode	1	3	252988
string-heavy	surge	encode	1	4	252195
string-heavy	surge	encode	1	5	252614
string-heavy	surge	encode	1	6	252665
string-heavy	surge	encode	1	7	254578
string-heavy	surge	encode	1	8	253238
string-heavy	surge	encode	1	9	256505
string-heavy	surge	encode	2	1	265118
string-heavy	surge	encode	2	2	260252
string-heavy	surge	encode	2	3	260646
string-heavy	surge	encode	2	4	264124
string-heavy	surge	encode	2	5	256664
string-heavy	surge	encode	2	6	262930
string-heavy	surge	encode	2	7	258363
string-heavy	surge	encode	2	8	261715
string-heavy	surge	encode	2	9	261254
string-heavy	surge	decode	1	1	178728
string-heavy	surge	decode	1	2	178591
string-heavy	surge	decode	1	3	179803
string-heavy	surge	decode	1	4	181729
string-heavy	surge	decode	1	5	178326
string-heavy	surge	decode	1	6	175887
string-heavy	surge	decode	1	7	176148
string-heavy	surge	decode	1	8	180696
string-heavy	surge	decode	1	9	181530
string-heavy	surge	decode	2	1	186241
string-heavy	surge	decode	2	2	185066
string-heavy	surge	decode	2	3	186345
string-heavy	surge	decode	2	4	186600
string-heavy	surge	decode	2	5	183409
string-heavy	surge	decode	2	6	184031
string-heavy	surge	decode	2	7	185200
string-heavy	surge	decode	2	8	185960
string-heavy	surge	decode	2	9	184991
string-heavy	fbs	encode	1	1	210020
string-heavy	fbs	encode	1	2	208604
string-heavy	fbs	encode	1	3	208123
string-heavy	fbs	encode	1	4	211460
string-heavy	fbs	encode	1	5	208457
string-heavy	fbs	encode	1	6	205486
string-heavy	fbs	encode	1	7	209812
string-heavy	fbs	encode	1	8	207002
string-heavy	fbs	encode	1	9	207592
string-heavy	fbs	encode	2	1	207627
string-heavy	fbs	encode	2	2	208734
string-heavy	fbs	encode	2	3	207164
string-heavy	fbs	encode	2	4	207640
string-heavy	fbs	encode	2	5	201369
string-heavy	fbs	encode	2	6	209038
string-heavy	fbs	encode	2	7	205654
string-heavy	fbs	encode	2	8	203209
string-heavy	fbs	encode	2	9	203423
string-heavy	fbs	decode	1	1	164701
string-heavy	fbs	decode	1	2	169119
string-heavy	fbs	decode	1	3	168660
string-heavy	fbs	decode	1	4	169506
string-heavy	fbs	decode	1	5	168576
string-heavy	fbs	decode	1	6	165349
string-heavy	fbs	decode	1	7	168983
string-heavy	fbs	decode	1	8	169406
string-heavy	fbs	decode	1	9	170472
string-heavy	fbs	decode	2	1	171651
string-heavy	fbs	decode	2	2	172701
string-heavy	fbs	decode	2	3	169577
string-heavy	fbs	decode	2	4	171997
string-heavy	fbs	decode	2	5	173548
string-heavy	fbs	decode	2	6	172862
string-heavy	fbs	decode	2	7	171844
string-heavy	fbs	decode	2	8	172398
string-heavy	fbs	decode	2	9	173229
string-heavy	serio	encode	1	1	31862
string-heavy	serio	encode	1	2	32234
string-heavy	serio	encode	1	3	32205
string-heavy	serio	encode	1	4	31824
string-heavy	serio	encode	1	5	32201
string-heavy	serio	encode	1	6	32247
string-heavy	serio	encode	1	7	32014
string-heavy	serio	encode	1	8	32257
string-heavy	serio	encode	1	9	32058
string-heavy	serio	encode	2	1	32304
string-heavy	serio	encode	2	2	32059
string-heavy	serio	encode	2	3	32256
string-heavy	serio	encode	2	4	32164
string-heavy	serio	encode	2	5	32185
string-heavy	serio	encode	2	6	32251
string-heavy	serio	encode	2	7	32141
string-heavy	serio	encode	2	8	32098
string-heavy	serio	encode	2	9	32394
string-heavy	serio	decode	1	1	59685
string-heavy	serio	decode	1	2	59988
string-heavy	serio	decode	1	3	59390
string-heavy	serio	decode	1	4	59318
string-heavy	serio	decode	1	5	60178
string-heavy	serio	decode	1	6	59045
string-heavy	serio	decode	1	7	59986
string-heavy	serio	decode	1	8	59839
string-heavy	serio	decode	1	9	60324
string-heavy	serio	decode	2	1	60036
string-heavy	serio	decode	2	2	60748
string-heavy	serio	decode	2	3	59571
string-heavy	serio	decode	2	4	60970
string-heavy	serio	decode	2	5	59742
string-heavy	serio	decode	2	6	60779
string-heavy	serio	decode	2	7	59875
string-heavy	serio	decode	2	8	60231
string-heavy	serio	decode	2	9	59955
string-heavy	blink	encode	1	1	124257
string-heavy	blink	encode	1	2	127206
string-heavy	blink	encode	1	3	126049
string-heavy	blink	encode	1	4	125244
string-heavy	blink	encode	1	5	126871
string-heavy	blink	encode	1	6	128524
string-heavy	blink	encode	1	7	123355
string-heavy	blink	encode	1	8	121255
string-heavy	blink	encode	1	9	126516
string-heavy	blink	encode	2	1	125222
string-heavy	blink	encode	2	2	130063
string-heavy	blink	encode	2	3	127741
string-heavy	blink	encode	2	4	127242
string-heavy	blink	encode	2	5	121988
string-heavy	blink	encode	2	6	126003
string-heavy	blink	encode	2	7	127518
string-heavy	blink	encode	2	8	120462
string-heavy	blink	encode	2	9	125132
string-heavy	blink	decode	1	1	217744
string-heavy	blink	decode	1	2	214225
string-heavy	blink	decode	1	3	221404
string-heavy	blink	decode	1	4	217212
string-heavy	blink	decode	1	5	216947
string-heavy	blink	decode	1	6	219968
string-heavy	blink	decode	1	7	217495
string-heavy	blink	decode	1	8	219594
string-heavy	blink	decode	1	9	217892
string-heavy	blink	decode	2	1	221851
string-heavy	blink	decode	2	2	223010
string-heavy	blink	decode	2	3	225973
string-heavy	blink	decode	2	4	220757
string-heavy	blink	decode	2	5	221138
string-heavy	blink	decode	2	6	223815
string-heavy	blink	decode	2	7	224282
string-heavy	blink	decode	2	8	223341
string-heavy	blink	decode	2	9	222892
enum-heavy	surge	encode	1	1	269418
enum-heavy	surge	encode	1	2	261055
enum-heavy	surge	encode	1	3	265917
enum-heavy	surge	encode	1	4	264747
enum-heavy	surge	encode	1	5	269544
enum-heavy	surge	encode	1	6	268688
enum-heavy	surge	encode	1	7	266371
enum-heavy	surge	encode	1	8	259885
enum-heavy	surge	encode	1	9	259869
enum-heavy	surge	encode	2	1	258597
enum-heavy	surge	encode	2	2	262195
enum-heavy	surge	encode	2	3	261426
enum-heavy	surge	encode	2	4	263929
enum-heavy	surge	encode	2	5	263641
enum-heavy	surge	encode	2	6	271597
enum-heavy	surge	encode	2	7	262373
enum-heavy	surge	encode	2	8	255241
enum-heavy	surge	encode	2	9	264334
enum-heavy	surge	decode	1	1	443659
enum-heavy	surge	decode	1	2	430695
enum-heavy	surge	decode	1	3	439813
enum-heavy	surge	decode	1	4	432494
enum-heavy	surge	decode	1	5	403168
enum-heavy	surge	decode	1	6	429207
enum-heavy	surge	decode	1	7	428416
enum-heavy	surge	decode	1	8	426079
enum-heavy	surge	decode	1	9	433746
enum-heavy	surge	decode	2	1	449685
enum-heavy	surge	decode	2	2	438611
enum-heavy	surge	decode	2	3	445316
enum-heavy	surge	decode	2	4	445975
enum-heavy	surge	decode	2	5	448187
enum-heavy	surge	decode	2	6	447293
enum-heavy	surge	decode	2	7	433627
enum-heavy	surge	decode	2	8	439601
enum-heavy	surge	decode	2	9	437241
enum-heavy	fbs	encode	1	1	82908
enum-heavy	fbs	encode	1	2	83777
enum-heavy	fbs	encode	1	3	83289
enum-heavy	fbs	encode	1	4	82235
enum-heavy	fbs	encode	1	5	82984
enum-heavy	fbs	encode	1	6	83187
enum-heavy	fbs	encode	1	7	83526
enum-heavy	fbs	encode	1	8	83189
enum-heavy	fbs	encode	1	9	84704
enum-heavy	fbs	encode	2	1	84678
enum-heavy	fbs	encode	2	2	85095
enum-heavy	fbs	encode	2	3	83878
enum-heavy	fbs	encode	2	4	83666
enum-heavy	fbs	encode	2	5	82517
enum-heavy	fbs	encode	2	6	84115
enum-heavy	fbs	encode	2	7	83116
enum-heavy	fbs	encode	2	8	84580
enum-heavy	fbs	encode	2	9	84628
enum-heavy	fbs	decode	1	1	264760
enum-heavy	fbs	decode	1	2	271890
enum-heavy	fbs	decode	1	3	267273
enum-heavy	fbs	decode	1	4	263575
enum-heavy	fbs	decode	1	5	259809
enum-heavy	fbs	decode	1	6	262981
enum-heavy	fbs	decode	1	7	259820
enum-heavy	fbs	decode	1	8	264465
enum-heavy	fbs	decode	1	9	268716
enum-heavy	fbs	decode	2	1	272322
enum-heavy	fbs	decode	2	2	270588
enum-heavy	fbs	decode	2	3	269270
enum-heavy	fbs	decode	2	4	274604
enum-heavy	fbs	decode	2	5	269905
enum-heavy	fbs	decode	2	6	274076
enum-heavy	fbs	decode	2	7	271419
enum-heavy	fbs	decode	2	8	269709
enum-heavy	fbs	decode	2	9	274106
enum-heavy	serio	encode	1	1	41818
enum-heavy	serio	encode	1	2	41760
enum-heavy	serio	encode	1	3	41978
enum-heavy	serio	encode	1	4	41929
enum-heavy	serio	encode	1	5	41660
enum-heavy	serio	encode	1	6	41770
enum-heavy	serio	encode	1	7	41638
enum-heavy	serio	encode	1	8	41682
enum-heavy	serio	encode	1	9	41750
enum-heavy	serio	encode	2	1	42116
enum-heavy	serio	encode	2	2	41636
enum-heavy	serio	encode	2	3	42140
enum-heavy	serio	encode	2	4	42024
enum-heavy	serio	encode	2	5	41527
enum-heavy	serio	encode	2	6	41545
enum-heavy	serio	encode	2	7	41968
enum-heavy	serio	encode	2	8	41890
enum-heavy	serio	encode	2	9	41984
enum-heavy	serio	decode	1	1	109577
enum-heavy	serio	decode	1	2	110226
enum-heavy	serio	decode	1	3	109959
enum-heavy	serio	decode	1	4	109513
enum-heavy	serio	decode	1	5	107183
enum-heavy	serio	decode	1	6	107453
enum-heavy	serio	decode	1	7	107185
enum-heavy	serio	decode	1	8	109065
enum-heavy	serio	decode	1	9	109247
enum-heavy	serio	decode	2	1	109680
enum-heavy	serio	decode	2	2	111433
enum-heavy	serio	decode	2	3	110430
enum-heavy	serio	decode	2	4	109995
enum-heavy	serio	decode	2	5	111696
enum-heavy	serio	decode	2	6	109830
enum-heavy	serio	decode	2	7	110247
enum-heavy	serio	decode	2	8	109263
enum-heavy	serio	decode	2	9	110787
tagged union	surge	encode	1	1	273013
tagged union	surge	encode	1	2	269615
tagged union	surge	encode	1	3	272633
tagged union	surge	encode	1	4	271091
tagged union	surge	encode	1	5	271478
tagged union	surge	encode	1	6	267959
tagged union	surge	encode	1	7	267532
tagged union	surge	encode	1	8	269873
tagged union	surge	encode	1	9	273968
tagged union	surge	encode	2	1	266906
tagged union	surge	encode	2	2	270757
tagged union	surge	encode	2	3	277973
tagged union	surge	encode	2	4	272347
tagged union	surge	encode	2	5	274103
tagged union	surge	encode	2	6	273426
tagged union	surge	encode	2	7	272669
tagged union	surge	encode	2	8	279378
tagged union	surge	encode	2	9	274667
tagged union	surge	decode	1	1	81783
tagged union	surge	decode	1	2	80518
tagged union	surge	decode	1	3	75483
tagged union	surge	decode	1	4	78859
tagged union	surge	decode	1	5	80634
tagged union	surge	decode	1	6	80621
tagged union	surge	decode	1	7	71798
tagged union	surge	decode	1	8	82694
tagged union	surge	decode	1	9	75139
tagged union	surge	decode	2	1	79698
tagged union	surge	decode	2	2	85685
tagged union	surge	decode	2	3	85707
tagged union	surge	decode	2	4	84590
tagged union	surge	decode	2	5	86140
tagged union	surge	decode	2	6	84422
tagged union	surge	decode	2	7	83055
tagged union	surge	decode	2	8	84547
tagged union	surge	decode	2	9	84500
tagged union	fbs	encode	1	1	88960
tagged union	fbs	encode	1	2	89399
tagged union	fbs	encode	1	3	88674
tagged union	fbs	encode	1	4	88669
tagged union	fbs	encode	1	5	88916
tagged union	fbs	encode	1	6	89769
tagged union	fbs	encode	1	7	90375
tagged union	fbs	encode	1	8	89719
tagged union	fbs	encode	1	9	88606
tagged union	fbs	encode	2	1	90408
tagged union	fbs	encode	2	2	89626
tagged union	fbs	encode	2	3	90434
tagged union	fbs	encode	2	4	91357
tagged union	fbs	encode	2	5	91476
tagged union	fbs	encode	2	6	90242
tagged union	fbs	encode	2	7	91473
tagged union	fbs	encode	2	8	89364
tagged union	fbs	encode	2	9	91407
tagged union	fbs	decode	1	1	45040
tagged union	fbs	decode	1	2	45053
tagged union	fbs	decode	1	3	45124
tagged union	fbs	decode	1	4	44702
tagged union	fbs	decode	1	5	45645
tagged union	fbs	decode	1	6	43748
tagged union	fbs	decode	1	7	44606
tagged union	fbs	decode	1	8	46265
tagged union	fbs	decode	1	9	42786
tagged union	fbs	decode	2	1	45657
tagged union	fbs	decode	2	2	45727
tagged union	fbs	decode	2	3	47019
tagged union	fbs	decode	2	4	46135
tagged union	fbs	decode	2	5	45465
tagged union	fbs	decode	2	6	45852
tagged union	fbs	decode	2	7	46560
tagged union	fbs	decode	2	8	46903
tagged union	fbs	decode	2	9	47096
tagged union	serio	encode	1	1	13306
tagged union	serio	encode	1	2	13269
tagged union	serio	encode	1	3	13268
tagged union	serio	encode	1	4	13346
tagged union	serio	encode	1	5	13456
tagged union	serio	encode	1	6	13240
tagged union	serio	encode	1	7	13310
tagged union	serio	encode	1	8	13382
tagged union	serio	encode	1	9	13301
tagged union	serio	encode	2	1	13400
tagged union	serio	encode	2	2	13402
tagged union	serio	encode	2	3	12859
tagged union	serio	encode	2	4	12862
tagged union	serio	encode	2	5	12908
tagged union	serio	encode	2	6	12857
tagged union	serio	encode	2	7	12799
tagged union	serio	encode	2	8	12988
tagged union	serio	encode	2	9	12842
tagged union	serio	decode	1	1	20196
tagged union	serio	decode	1	2	20284
tagged union	serio	decode	1	3	20373
tagged union	serio	decode	1	4	20782
tagged union	serio	decode	1	5	20198
tagged union	serio	decode	1	6	20461
tagged union	serio	decode	1	7	20104
tagged union	serio	decode	1	8	20067
tagged union	serio	decode	1	9	19635
tagged union	serio	decode	2	1	20436
tagged union	serio	decode	2	2	20824
tagged union	serio	decode	2	3	20338
tagged union	serio	decode	2	4	20612
tagged union	serio	decode	2	5	20880
tagged union	serio	decode	2	6	20162
tagged union	serio	decode	2	7	20576
tagged union	serio	decode	2	8	20391
tagged union	serio	decode	2	9	20401
tagged union	blink	encode	1	1	143878
tagged union	blink	encode	1	2	140856
tagged union	blink	encode	1	3	143477
tagged union	blink	encode	1	4	147128
tagged union	blink	encode	1	5	147719
tagged union	blink	encode	1	6	144438
tagged union	blink	encode	1	7	145757
tagged union	blink	encode	1	8	145407
tagged union	blink	encode	1	9	143689
tagged union	blink	encode	2	1	146152
tagged union	blink	encode	2	2	142380
tagged union	blink	encode	2	3	147169
tagged union	blink	encode	2	4	142318
tagged union	blink	encode	2	5	144776
tagged union	blink	encode	2	6	142021
tagged union	blink	encode	2	7	143354
tagged union	blink	encode	2	8	142360
tagged union	blink	encode	2	9	144482
tagged union	blink	decode	1	1	55384
tagged union	blink	decode	1	2	55238
tagged union	blink	decode	1	3	55075
tagged union	blink	decode	1	4	55773
tagged union	blink	decode	1	5	55709
tagged union	blink	decode	1	6	55383
tagged union	blink	decode	1	7	54707
tagged union	blink	decode	1	8	53686
tagged union	blink	decode	1	9	53550
tagged union	blink	decode	2	1	57831
tagged union	blink	decode	2	2	55834
tagged union	blink	decode	2	3	57238
tagged union	blink	decode	2	4	56324
tagged union	blink	decode	2	5	57558
tagged union	blink	decode	2	6	58155
tagged union	blink	decode	2	7	56881
tagged union	blink	decode	2	8	56631
tagged union	blink	decode	2	9	58162
guarded union	surge	encode	1	1	415751
guarded union	surge	encode	1	2	421159
guarded union	surge	encode	1	3	415727
guarded union	surge	encode	1	4	413881
guarded union	surge	encode	1	5	415671
guarded union	surge	encode	1	6	416909
guarded union	surge	encode	1	7	420736
guarded union	surge	encode	1	8	419928
guarded union	surge	encode	1	9	419402
guarded union	surge	encode	2	1	412206
guarded union	surge	encode	2	2	394877
guarded union	surge	encode	2	3	400271
guarded union	surge	encode	2	4	407283
guarded union	surge	encode	2	5	409749
guarded union	surge	encode	2	6	409908
guarded union	surge	encode	2	7	407381
guarded union	surge	encode	2	8	410256
guarded union	surge	encode	2	9	402492
guarded union	surge	decode	1	1	265656
guarded union	surge	decode	1	2	268473
guarded union	surge	decode	1	3	271504
guarded union	surge	decode	1	4	268653
guarded union	surge	decode	1	5	265165
guarded union	surge	decode	1	6	248839
guarded union	surge	decode	1	7	257773
guarded union	surge	decode	1	8	253415
guarded union	surge	decode	1	9	267219
guarded union	surge	decode	2	1	273087
guarded union	surge	decode	2	2	270014
guarded union	surge	decode	2	3	272045
guarded union	surge	decode	2	4	267213
guarded union	surge	decode	2	5	272515
guarded union	surge	decode	2	6	273215
guarded union	surge	decode	2	7	271992
guarded union	surge	decode	2	8	272964
guarded union	surge	decode	2	9	271148
guarded union	fbs	encode	1	1	74677
guarded union	fbs	encode	1	2	75900
guarded union	fbs	encode	1	3	74752
guarded union	fbs	encode	1	4	74793
guarded union	fbs	encode	1	5	75224
guarded union	fbs	encode	1	6	74228
guarded union	fbs	encode	1	7	74640
guarded union	fbs	encode	1	8	74818
guarded union	fbs	encode	1	9	74962
guarded union	fbs	encode	2	1	72233
guarded union	fbs	encode	2	2	73714
guarded union	fbs	encode	2	3	73965
guarded union	fbs	encode	2	4	73724
guarded union	fbs	encode	2	5	73783
guarded union	fbs	encode	2	6	75505
guarded union	fbs	encode	2	7	74682
guarded union	fbs	encode	2	8	74302
guarded union	fbs	encode	2	9	74728
guarded union	fbs	decode	1	1	156203
guarded union	fbs	decode	1	2	157275
guarded union	fbs	decode	1	3	159072
guarded union	fbs	decode	1	4	158624
guarded union	fbs	decode	1	5	156008
guarded union	fbs	decode	1	6	150885
guarded union	fbs	decode	1	7	155319
guarded union	fbs	decode	1	8	156971
guarded union	fbs	decode	1	9	157108
guarded union	fbs	decode	2	1	160184
guarded union	fbs	decode	2	2	162179
guarded union	fbs	decode	2	3	158597
guarded union	fbs	decode	2	4	157050
guarded union	fbs	decode	2	5	158250
guarded union	fbs	decode	2	6	161220
guarded union	fbs	decode	2	7	158452
guarded union	fbs	decode	2	8	159495
guarded union	fbs	decode	2	9	159067
guarded union	serio	encode	1	1	20083
guarded union	serio	encode	1	2	20191
guarded union	serio	encode	1	3	20101
guarded union	serio	encode	1	4	20131
guarded union	serio	encode	1	5	20097
guarded union	serio	encode	1	6	20082
guarded union	serio	encode	1	7	19968
guarded union	serio	encode	1	8	19761
guarded union	serio	encode	1	9	20025
guarded union	serio	encode	2	1	20007
guarded union	serio	encode	2	2	20201
guarded union	serio	encode	2	3	20044
guarded union	serio	encode	2	4	20179
guarded union	serio	encode	2	5	20017
guarded union	serio	encode	2	6	19995
guarded union	serio	encode	2	7	20050
guarded union	serio	encode	2	8	19934
guarded union	serio	encode	2	9	20530
guarded union	serio	decode	1	1	46998
guarded union	serio	decode	1	2	47171
guarded union	serio	decode	1	3	46181
guarded union	serio	decode	1	4	46618
guarded union	serio	decode	1	5	46116
guarded union	serio	decode	1	6	46087
guarded union	serio	decode	1	7	45435
guarded union	serio	decode	1	8	44954
guarded union	serio	decode	1	9	46610
guarded union	serio	decode	2	1	47175
guarded union	serio	decode	2	2	46926
guarded union	serio	decode	2	3	46895
guarded union	serio	decode	2	4	46087
guarded union	serio	decode	2	5	46895
guarded union	serio	decode	2	6	46748
guarded union	serio	decode	2	7	46626
guarded union	serio	decode	2	8	46834
guarded union	serio	decode	2	9	47220
toggles (unpacked)	surge	encode	1	1	2454149
toggles (unpacked)	surge	encode	1	2	2430283
toggles (unpacked)	surge	encode	1	3	2399291
toggles (unpacked)	surge	encode	1	4	2442619
toggles (unpacked)	surge	encode	1	5	2408136
toggles (unpacked)	surge	encode	1	6	2418457
toggles (unpacked)	surge	encode	1	7	2441556
toggles (unpacked)	surge	encode	1	8	2393665
toggles (unpacked)	surge	encode	1	9	2424551
toggles (unpacked)	surge	encode	2	1	2466369
toggles (unpacked)	surge	encode	2	2	2446469
toggles (unpacked)	surge	encode	2	3	2458882
toggles (unpacked)	surge	encode	2	4	2459800
toggles (unpacked)	surge	encode	2	5	2481510
toggles (unpacked)	surge	encode	2	6	2431481
toggles (unpacked)	surge	encode	2	7	2462854
toggles (unpacked)	surge	encode	2	8	2450922
toggles (unpacked)	surge	encode	2	9	2419505
toggles (unpacked)	surge	decode	1	1	2657842
toggles (unpacked)	surge	decode	1	2	2771458
toggles (unpacked)	surge	decode	1	3	2679937
toggles (unpacked)	surge	decode	1	4	2763062
toggles (unpacked)	surge	decode	1	5	2705687
toggles (unpacked)	surge	decode	1	6	2745513
toggles (unpacked)	surge	decode	1	7	2708170
toggles (unpacked)	surge	decode	1	8	2719876
toggles (unpacked)	surge	decode	1	9	2719978
toggles (unpacked)	surge	decode	2	1	2787985
toggles (unpacked)	surge	decode	2	2	2762246
toggles (unpacked)	surge	decode	2	3	2769909
toggles (unpacked)	surge	decode	2	4	2524797
toggles (unpacked)	surge	decode	2	5	2543496
toggles (unpacked)	surge	decode	2	6	2770699
toggles (unpacked)	surge	decode	2	7	2815822
toggles (unpacked)	surge	decode	2	8	2662236
toggles (unpacked)	surge	decode	2	9	2755044
toggles (unpacked)	fbs	encode	1	1	1402495
toggles (unpacked)	fbs	encode	1	2	1401861
toggles (unpacked)	fbs	encode	1	3	1375250
toggles (unpacked)	fbs	encode	1	4	1394969
toggles (unpacked)	fbs	encode	1	5	1388552
toggles (unpacked)	fbs	encode	1	6	1387525
toggles (unpacked)	fbs	encode	1	7	1379266
toggles (unpacked)	fbs	encode	1	8	1404871
toggles (unpacked)	fbs	encode	1	9	1390405
toggles (unpacked)	fbs	encode	2	1	1408123
toggles (unpacked)	fbs	encode	2	2	1396338
toggles (unpacked)	fbs	encode	2	3	1400956
toggles (unpacked)	fbs	encode	2	4	1418490
toggles (unpacked)	fbs	encode	2	5	1391589
toggles (unpacked)	fbs	encode	2	6	1425384
toggles (unpacked)	fbs	encode	2	7	1414177
toggles (unpacked)	fbs	encode	2	8	1399257
toggles (unpacked)	fbs	encode	2	9	1374608
toggles (unpacked)	fbs	decode	1	1	1484896
toggles (unpacked)	fbs	decode	1	2	1523135
toggles (unpacked)	fbs	decode	1	3	1519920
toggles (unpacked)	fbs	decode	1	4	1513964
toggles (unpacked)	fbs	decode	1	5	1517561
toggles (unpacked)	fbs	decode	1	6	1511709
toggles (unpacked)	fbs	decode	1	7	1516642
toggles (unpacked)	fbs	decode	1	8	1536514
toggles (unpacked)	fbs	decode	1	9	1515661
toggles (unpacked)	fbs	decode	2	1	1527689
toggles (unpacked)	fbs	decode	2	2	1536236
toggles (unpacked)	fbs	decode	2	3	1564521
toggles (unpacked)	fbs	decode	2	4	1457556
toggles (unpacked)	fbs	decode	2	5	1512306
toggles (unpacked)	fbs	decode	2	6	1536504
toggles (unpacked)	fbs	decode	2	7	1539497
toggles (unpacked)	fbs	decode	2	8	1541884
toggles (unpacked)	fbs	decode	2	9	1541958
toggles (unpacked)	serio	encode	1	1	423154
toggles (unpacked)	serio	encode	1	2	416696
toggles (unpacked)	serio	encode	1	3	424278
