# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5 (uncommitted changes)
# rbxts-transformer-surge: 0710f5d (uncommitted changes)
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
large array	blink	decode	1	1	71573
large array	blink	decode	1	2	69291
large array	blink	decode	1	3	71682
large array	blink	decode	1	4	71513
large array	blink	decode	1	5	70326
large array	blink	decode	1	6	69817
large array	blink	decode	1	7	71295
large array	blink	decode	1	8	71602
large array	blink	decode	1	9	71135
large array	blink	decode	2	1	70956
large array	blink	decode	2	2	69607
large array	blink	decode	2	3	70637
large array	blink	decode	2	4	66782
large array	blink	decode	2	5	66517
large array	blink	decode	2	6	69746
large array	blink	decode	2	7	71109
large array	blink	decode	2	8	71560
large array	blink	decode	2	9	70778
large record	surge	encode	1	1	144119
large record	surge	encode	1	2	143940
large record	surge	encode	1	3	139962
large record	surge	encode	1	4	144439
large record	surge	encode	1	5	142327
large record	surge	encode	1	6	140029
large record	surge	encode	1	7	141290
large record	surge	encode	1	8	140026
large record	surge	encode	1	9	142077
large record	surge	encode	2	1	138860
large record	surge	encode	2	2	135306
large record	surge	encode	2	3	137734
large record	surge	encode	2	4	136769
large record	surge	encode	2	5	135345
large record	surge	encode	2	6	137373
large record	surge	encode	2	7	136246
large record	surge	encode	2	8	136185
large record	surge	encode	2	9	136682
large record	surge	decode	1	1	69520
large record	surge	decode	1	2	69279
large record	surge	decode	1	3	68734
large record	surge	decode	1	4	68436
large record	surge	decode	1	5	68592
large record	surge	decode	1	6	69003
large record	surge	decode	1	7	68924
large record	surge	decode	1	8	68638
large record	surge	decode	1	9	68681
large record	surge	decode	2	1	69280
large record	surge	decode	2	2	68561
large record	surge	decode	2	3	70657
large record	surge	decode	2	4	70151
large record	surge	decode	2	5	70603
large record	surge	decode	2	6	70007
large record	surge	decode	2	7	70944
large record	surge	decode	2	8	70878
large record	surge	decode	2	9	70299
large record	fbs	encode	1	1	95952
large record	fbs	encode	1	2	94572
large record	fbs	encode	1	3	94098
large record	fbs	encode	1	4	97660
large record	fbs	encode	1	5	95882
large record	fbs	encode	1	6	95507
large record	fbs	encode	1	7	95386
large record	fbs	encode	1	8	98025
large record	fbs	encode	1	9	95061
large record	fbs	encode	2	1	89866
large record	fbs	encode	2	2	90209
large record	fbs	encode	2	3	90160
large record	fbs	encode	2	4	89342
large record	fbs	encode	2	5	89761
large record	fbs	encode	2	6	89569
large record	fbs	encode	2	7	88679
large record	fbs	encode	2	8	89964
large record	fbs	encode	2	9	86747
large record	fbs	decode	1	1	53743
large record	fbs	decode	1	2	53363
large record	fbs	decode	1	3	54064
large record	fbs	decode	1	4	54332
large record	fbs	decode	1	5	53509
large record	fbs	decode	1	6	54156
large record	fbs	decode	1	7	53928
large record	fbs	decode	1	8	54385
large record	fbs	decode	1	9	53224
large record	fbs	decode	2	1	51502
large record	fbs	decode	2	2	52436
large record	fbs	decode	2	3	53395
large record	fbs	decode	2	4	53001
large record	fbs	decode	2	5	53345
large record	fbs	decode	2	6	54036
large record	fbs	decode	2	7	53674
large record	fbs	decode	2	8	53339
large record	fbs	decode	2	9	53083
large record	serio	encode	1	1	12124
large record	serio	encode	1	2	12082
large record	serio	encode	1	3	12319
large record	serio	encode	1	4	12143
large record	serio	encode	1	5	12283
large record	serio	encode	1	6	12093
large record	serio	encode	1	7	12337
large record	serio	encode	1	8	12143
large record	serio	encode	1	9	12107
large record	serio	encode	2	1	12121
large record	serio	encode	2	2	12162
large record	serio	encode	2	3	12082
large record	serio	encode	2	4	12266
large record	serio	encode	2	5	12176
large record	serio	encode	2	6	12293
large record	serio	encode	2	7	12300
large record	serio	encode	2	8	12308
large record	serio	encode	2	9	12226
large record	serio	decode	1	1	25029
large record	serio	decode	1	2	24245
large record	serio	decode	1	3	24454
large record	serio	decode	1	4	24689
large record	serio	decode	1	5	25115
large record	serio	decode	1	6	24419
large record	serio	decode	1	7	24757
large record	serio	decode	1	8	24754
large record	serio	decode	1	9	24834
large record	serio	decode	2	1	25012
large record	serio	decode	2	2	25111
large record	serio	decode	2	3	25277
large record	serio	decode	2	4	25370
large record	serio	decode	2	5	25388
large record	serio	decode	2	6	25051
large record	serio	decode	2	7	25223
large record	serio	decode	2	8	25257
large record	serio	decode	2	9	25320
large record	blink	encode	1	1	64920
large record	blink	encode	1	2	64840
large record	blink	encode	1	3	64858
large record	blink	encode	1	4	64904
large record	blink	encode	1	5	66046
large record	blink	encode	1	6	65268
large record	blink	encode	1	7	64900
large record	blink	encode	1	8	64098
large record	blink	encode	1	9	65941
large record	blink	encode	2	1	59479
large record	blink	encode	2	2	58994
large record	blink	encode	2	3	59123
large record	blink	encode	2	4	59175
large record	blink	encode	2	5	59738
large record	blink	encode	2	6	58956
large record	blink	encode	2	7	58998
large record	blink	encode	2	8	59087
large record	blink	encode	2	9	59009
large record	blink	decode	1	1	68818
large record	blink	decode	1	2	69932
large record	blink	decode	1	3	69178
large record	blink	decode	1	4	69369
large record	blink	decode	1	5	69236
large record	blink	decode	1	6	69563
large record	blink	decode	1	7	68385
large record	blink	decode	1	8	68115
large record	blink	decode	1	9	69952
large record	blink	decode	2	1	69439
large record	blink	decode	2	2	71391
large record	blink	decode	2	3	70431
large record	blink	decode	2	4	70503
large record	blink	decode	2	5	70157
large record	blink	decode	2	6	71460
large record	blink	decode	2	7	70487
large record	blink	decode	2	8	71068
large record	blink	decode	2	9	71685
string-heavy	surge	encode	1	1	263251
string-heavy	surge	encode	1	2	253032
string-heavy	surge	encode	1	3	250482
string-heavy	surge	encode	1	4	263015
string-heavy	surge	encode	1	5	267731
string-heavy	surge	encode	1	6	261329
string-heavy	surge	encode	1	7	266323
string-heavy	surge	encode	1	8	267010
string-heavy	surge	encode	1	9	263518
string-heavy	surge	encode	2	1	254298
string-heavy	surge	encode	2	2	257956
string-heavy	surge	encode	2	3	260357
string-heavy	surge	encode	2	4	264712
string-heavy	surge	encode	2	5	252500
string-heavy	surge	encode	2	6	254886
string-heavy	surge	encode	2	7	259288
string-heavy	surge	encode	2	8	255847
string-heavy	surge	encode	2	9	249940
string-heavy	surge	decode	1	1	178744
string-heavy	surge	decode	1	2	179781
string-heavy	surge	decode	1	3	178727
string-heavy	surge	decode	1	4	180835
string-heavy	surge	decode	1	5	177955
string-heavy	surge	decode	1	6	179299
string-heavy	surge	decode	1	7	177815
string-heavy	surge	decode	1	8	178076
string-heavy	surge	decode	1	9	179031
string-heavy	surge	decode	2	1	180685
string-heavy	surge	decode	2	2	180974
string-heavy	surge	decode	2	3	183060
string-heavy	surge	decode	2	4	175249
string-heavy	surge	decode	2	5	180593
string-heavy	surge	decode	2	6	177765
string-heavy	surge	decode	2	7	178345
string-heavy	surge	decode	2	8	180255
string-heavy	surge	decode	2	9	175561
string-heavy	fbs	encode	1	1	197226
string-heavy	fbs	encode	1	2	194631
string-heavy	fbs	encode	1	3	190885
string-heavy	fbs	encode	1	4	201210
string-heavy	fbs	encode	1	5	199225
string-heavy	fbs	encode	1	6	200064
string-heavy	fbs	encode	1	7	197307
string-heavy	fbs	encode	1	8	199656
string-heavy	fbs	encode	1	9	186784
string-heavy	fbs	encode	2	1	194134
string-heavy	fbs	encode	2	2	191241
string-heavy	fbs	encode	2	3	190450
string-heavy	fbs	encode	2	4	191393
string-heavy	fbs	encode	2	5	189344
string-heavy	fbs	encode	2	6	192963
string-heavy	fbs	encode	2	7	191764
string-heavy	fbs	encode	2	8	194175
string-heavy	fbs	encode	2	9	193725
string-heavy	fbs	decode	1	1	168733
string-heavy	fbs	decode	1	2	167041
string-heavy	fbs	decode	1	3	167331
string-heavy	fbs	decode	1	4	168737
string-heavy	fbs	decode	1	5	167718
string-heavy	fbs	decode	1	6	168344
string-heavy	fbs	decode	1	7	167169
string-heavy	fbs	decode	1	8	168018
string-heavy	fbs	decode	1	9	169967
string-heavy	fbs	decode	2	1	168073
string-heavy	fbs	decode	2	2	135617
string-heavy	fbs	decode	2	3	166276
string-heavy	fbs	decode	2	4	166070
string-heavy	fbs	decode	2	5	165539
string-heavy	fbs	decode	2	6	163322
string-heavy	fbs	decode	2	7	163653
string-heavy	fbs	decode	2	8	163645
string-heavy	fbs	decode	2	9	166087
string-heavy	serio	encode	1	1	32257
string-heavy	serio	encode	1	2	31537
string-heavy	serio	encode	1	3	32414
string-heavy	serio	encode	1	4	31992
string-heavy	serio	encode	1	5	32142
string-heavy	serio	encode	1	6	32246
string-heavy	serio	encode	1	7	32387
string-heavy	serio	encode	1	8	31775
string-heavy	serio	encode	1	9	31934
string-heavy	serio	encode	2	1	31431
string-heavy	serio	encode	2	2	31271
string-heavy	serio	encode	2	3	31648
string-heavy	serio	encode	2	4	31607
string-heavy	serio	encode	2	5	32177
string-heavy	serio	encode	2	6	31599
string-heavy	serio	encode	2	7	31174
string-heavy	serio	encode	2	8	31646
string-heavy	serio	encode	2	9	31454
string-heavy	serio	decode	1	1	59817
string-heavy	serio	decode	1	2	58555
string-heavy	serio	decode	1	3	58383
string-heavy	serio	decode	1	4	58666
string-heavy	serio	decode	1	5	58583
string-heavy	serio	decode	1	6	59849
string-heavy	serio	decode	1	7	59156
string-heavy	serio	decode	1	8	57859
string-heavy	serio	decode	1	9	58838
string-heavy	serio	decode	2	1	59902
string-heavy	serio	decode	2	2	60099
string-heavy	serio	decode	2	3	59062
string-heavy	serio	decode	2	4	59798
string-heavy	serio	decode	2	5	59779
string-heavy	serio	decode	2	6	60067
string-heavy	serio	decode	2	7	60637
string-heavy	serio	decode	2	8	59741
string-heavy	serio	decode	2	9	59548
string-heavy	blink	encode	1	1	115506
string-heavy	blink	encode	1	2	113653
string-heavy	blink	encode	1	3	118700
string-heavy	blink	encode	1	4	122010
string-heavy	blink	encode	1	5	119944
string-heavy	blink	encode	1	6	117303
string-heavy	blink	encode	1	7	121061
string-heavy	blink	encode	1	8	118425
string-heavy	blink	encode	1	9	117425
string-heavy	blink	encode	2	1	113143
string-heavy	blink	encode	2	2	112699
string-heavy	blink	encode	2	3	110557
string-heavy	blink	encode	2	4	114692
string-heavy	blink	encode	2	5	113486
string-heavy	blink	encode	2	6	114259
string-heavy	blink	encode	2	7	109707
string-heavy	blink	encode	2	8	112003
string-heavy	blink	encode	2	9	114796
string-heavy	blink	decode	1	1	208741
string-heavy	blink	decode	1	2	211690
string-heavy	blink	decode	1	3	210750
string-heavy	blink	decode	1	4	212433
string-heavy	blink	decode	1	5	210245
string-heavy	blink	decode	1	6	208867
string-heavy	blink	decode	1	7	211737
string-heavy	blink	decode	1	8	213614
string-heavy	blink	decode	1	9	210988
string-heavy	blink	decode	2	1	220388
string-heavy	blink	decode	2	2	221204
string-heavy	blink	decode	2	3	211268
string-heavy	blink	decode	2	4	217381
string-heavy	blink	decode	2	5	216442
string-heavy	blink	decode	2	6	215571
string-heavy	blink	decode	2	7	214924
string-heavy	blink	decode	2	8	214723
string-heavy	blink	decode	2	9	218039
enum-heavy	surge	encode	1	1	282434
enum-heavy	surge	encode	1	2	273051
enum-heavy	surge	encode	1	3	276693
enum-heavy	surge	encode	1	4	273801
enum-heavy	surge	encode	1	5	272632
enum-heavy	surge	encode	1	6	275505
enum-heavy	surge	encode	1	7	277477
enum-heavy	surge	encode	1	8	276846
enum-heavy	surge	encode	1	9	273906
enum-heavy	surge	encode	2	1	274233
enum-heavy	surge	encode	2	2	278582
enum-heavy	surge	encode	2	3	273032
enum-heavy	surge	encode	2	4	279924
enum-heavy	surge	encode	2	5	278818
enum-heavy	surge	encode	2	6	281330
enum-heavy	surge	encode	2	7	274885
enum-heavy	surge	encode	2	8	277610
enum-heavy	surge	encode	2	9	278538
enum-heavy	surge	decode	1	1	405232
enum-heavy	surge	decode	1	2	416274
enum-heavy	surge	decode	1	3	414292
enum-heavy	surge	decode	1	4	402970
enum-heavy	surge	decode	1	5	388672
enum-heavy	surge	decode	1	6	384090
enum-heavy	surge	decode	1	7	419488
enum-heavy	surge	decode	1	8	410672
enum-heavy	surge	decode	1	9	418795
enum-heavy	surge	decode	2	1	426566
enum-heavy	surge	decode	2	2	423243
enum-heavy	surge	decode	2	3	417722
enum-heavy	surge	decode	2	4	390302
enum-heavy	surge	decode	2	5	419383
enum-heavy	surge	decode	2	6	416359
enum-heavy	surge	decode	2	7	421077
enum-heavy	surge	decode	2	8	415646
enum-heavy	surge	decode	2	9	409482
enum-heavy	fbs	encode	1	1	83429
enum-heavy	fbs	encode	1	2	83742
enum-heavy	fbs	encode	1	3	83978
enum-heavy	fbs	encode	1	4	82793
enum-heavy	fbs	encode	1	5	84285
enum-heavy	fbs	encode	1	6	82922
enum-heavy	fbs	encode	1	7	82610
enum-heavy	fbs	encode	1	8	83614
enum-heavy	fbs	encode	1	9	82494
enum-heavy	fbs	encode	2	1	82482
enum-heavy	fbs	encode	2	2	82440
enum-heavy	fbs	encode	2	3	83059
enum-heavy	fbs	encode	2	4	82704
enum-heavy	fbs	encode	2	5	81751
enum-heavy	fbs	encode	2	6	81939
enum-heavy	fbs	encode	2	7	81849
enum-heavy	fbs	encode	2	8	82698
enum-heavy	fbs	encode	2	9	82217
enum-heavy	fbs	decode	1	1	266178
enum-heavy	fbs	decode	1	2	263336
enum-heavy	fbs	decode	1	3	264447
enum-heavy	fbs	decode	1	4	250640
enum-heavy	fbs	decode	1	5	255310
enum-heavy	fbs	decode	1	6	261446
enum-heavy	fbs	decode	1	7	265000
enum-heavy	fbs	decode	1	8	261653
enum-heavy	fbs	decode	1	9	265116
enum-heavy	fbs	decode	2	1	248935
enum-heavy	fbs	decode	2	2	245824
enum-heavy	fbs	decode	2	3	251584
enum-heavy	fbs	decode	2	4	90953
enum-heavy	fbs	decode	2	5	250364
enum-heavy	fbs	decode	2	6	247253
enum-heavy	fbs	decode	2	7	247749
enum-heavy	fbs	decode	2	8	251479
enum-heavy	fbs	decode	2	9	251743
enum-heavy	serio	encode	1	1	41736
enum-heavy	serio	encode	1	2	41687
enum-heavy	serio	encode	1	3	41739
enum-heavy	serio	encode	1	4	41740
enum-heavy	serio	encode	1	5	41818
enum-heavy	serio	encode	1	6	41889
enum-heavy	serio	encode	1	7	41912
enum-heavy	serio	encode	1	8	41808
enum-heavy	serio	encode	1	9	42277
enum-heavy	serio	encode	2	1	41099
enum-heavy	serio	encode	2	2	41549
enum-heavy	serio	encode	2	3	41171
enum-heavy	serio	encode	2	4	41167
enum-heavy	serio	encode	2	5	41186
enum-heavy	serio	encode	2	6	41311
enum-heavy	serio	encode	2	7	40948
enum-heavy	serio	encode	2	8	40970
enum-heavy	serio	encode	2	9	41424
enum-heavy	serio	decode	1	1	109384
enum-heavy	serio	decode	1	2	106083
enum-heavy	serio	decode	1	3	110132
enum-heavy	serio	decode	1	4	108170
enum-heavy	serio	decode	1	5	105952
enum-heavy	serio	decode	1	6	106998
enum-heavy	serio	decode	1	7	108650
enum-heavy	serio	decode	1	8	107643
enum-heavy	serio	decode	1	9	108817
enum-heavy	serio	decode	2	1	109105
enum-heavy	serio	decode	2	2	109174
enum-heavy	serio	decode	2	3	108359
enum-heavy	serio	decode	2	4	108523
enum-heavy	serio	decode	2	5	108153
enum-heavy	serio	decode	2	6	108580
enum-heavy	serio	decode	2	7	109876
enum-heavy	serio	decode	2	8	108167
enum-heavy	serio	decode	2	9	107469
tagged union	surge	encode	1	1	286770
tagged union	surge	encode	1	2	281028
tagged union	surge	encode	1	3	288663
tagged union	surge	encode	1	4	284386
tagged union	surge	encode	1	5	283046
tagged union	surge	encode	1	6	288949
tagged union	surge	encode	1	7	284922
tagged union	surge	encode	1	8	280722
tagged union	surge	encode	1	9	286950
tagged union	surge	encode	2	1	292881
tagged union	surge	encode	2	2	284925
tagged union	surge	encode	2	3	283775
tagged union	surge	encode	2	4	291250
tagged union	surge	encode	2	5	287757
tagged union	surge	encode	2	6	293008
tagged union	surge	encode	2	7	286929
tagged union	surge	encode	2	8	290879
tagged union	surge	encode	2	9	277197
tagged union	surge	decode	1	1	77621
tagged union	surge	decode	1	2	77239
tagged union	surge	decode	1	3	78625
tagged union	surge	decode	1	4	77222
tagged union	surge	decode	1	5	77450
tagged union	surge	decode	1	6	81151
tagged union	surge	decode	1	7	75750
tagged union	surge	decode	1	8	77334
tagged union	surge	decode	1	9	80750
tagged union	surge	decode	2	1	76170
tagged union	surge	decode	2	2	76690
tagged union	surge	decode	2	3	75637
tagged union	surge	decode	2	4	74771
tagged union	surge	decode	2	5	77933
tagged union	surge	decode	2	6	76791
tagged union	surge	decode	2	7	78104
tagged union	surge	decode	2	8	77062
tagged union	surge	decode	2	9	69415
tagged union	fbs	encode	1	1	89186
tagged union	fbs	encode	1	2	86514
tagged union	fbs	encode	1	3	90169
tagged union	fbs	encode	1	4	89312
tagged union	fbs	encode	1	5	90236
tagged union	fbs	encode	1	6	90177
tagged union	fbs	encode	1	7	89037
tagged union	fbs	encode	1	8	90484
tagged union	fbs	encode	1	9	88242
tagged union	fbs	encode	2	1	86800
tagged union	fbs	encode	2	2	86408
tagged union	fbs	encode	2	3	85641
tagged union	fbs	encode	2	4	86454
tagged union	fbs	encode	2	5	84684
tagged union	fbs	encode	2	6	84916
tagged union	fbs	encode	2	7	87061
tagged union	fbs	encode	2	8	84823
tagged union	fbs	encode	2	9	82872
tagged union	fbs	decode	1	1	44215
tagged union	fbs	decode	1	2	44718
tagged union	fbs	decode	1	3	44099
tagged union	fbs	decode	1	4	44600
tagged union	fbs	decode	1	5	44679
tagged union	fbs	decode	1	6	44315
tagged union	fbs	decode	1	7	44546
tagged union	fbs	decode	1	8	44296
tagged union	fbs	decode	1	9	44645
tagged union	fbs	decode	2	1	43397
tagged union	fbs	decode	2	2	43247
tagged union	fbs	decode	2	3	44069
tagged union	fbs	decode	2	4	41452
tagged union	fbs	decode	2	5	43462
tagged union	fbs	decode	2	6	43383
tagged union	fbs	decode	2	7	42986
tagged union	fbs	decode	2	8	43443
tagged union	fbs	decode	2	9	41304
tagged union	serio	encode	1	1	13556
tagged union	serio	encode	1	2	13375
tagged union	serio	encode	1	3	13421
tagged union	serio	encode	1	4	13546
tagged union	serio	encode	1	5	13476
tagged union	serio	encode	1	6	13407
tagged union	serio	encode	1	7	13640
tagged union	serio	encode	1	8	13473
tagged union	serio	encode	1	9	13493
tagged union	serio	encode	2	1	13430
tagged union	serio	encode	2	2	13421
tagged union	serio	encode	2	3	13594
tagged union	serio	encode	2	4	13451
tagged union	serio	encode	2	5	13486
tagged union	serio	encode	2	6	13442
tagged union	serio	encode	2	7	13477
tagged union	serio	encode	2	8	13574
tagged union	serio	encode	2	9	13527
tagged union	serio	decode	1	1	19988
tagged union	serio	decode	1	2	19909
tagged union	serio	decode	1	3	19872
tagged union	serio	decode	1	4	20080
tagged union	serio	decode	1	5	20295
tagged union	serio	decode	1	6	19886
tagged union	serio	decode	1	7	19936
tagged union	serio	decode	1	8	20010
tagged union	serio	decode	1	9	20011
tagged union	serio	decode	2	1	19739
tagged union	serio	decode	2	2	19979
tagged union	serio	decode	2	3	19794
tagged union	serio	decode	2	4	20219
tagged union	serio	decode	2	5	19739
tagged union	serio	decode	2	6	19857
tagged union	serio	decode	2	7	19915
tagged union	serio	decode	2	8	19908
tagged union	serio	decode	2	9	19622
tagged union	blink	encode	1	1	133285
tagged union	blink	encode	1	2	133835
tagged union	blink	encode	1	3	136001
tagged union	blink	encode	1	4	135575
tagged union	blink	encode	1	5	135572
tagged union	blink	encode	1	6	137323
tagged union	blink	encode	1	7	133907
tagged union	blink	encode	1	8	134998
tagged union	blink	encode	1	9	134802
tagged union	blink	encode	2	1	131229
tagged union	blink	encode	2	2	130718
tagged union	blink	encode	2	3	136189
tagged union	blink	encode	2	4	136148
tagged union	blink	encode	2	5	136621
tagged union	blink	encode	2	6	138833
tagged union	blink	encode	2	7	136147
tagged union	blink	encode	2	8	137737
tagged union	blink	encode	2	9	134991
tagged union	blink	decode	1	1	54788
tagged union	blink	decode	1	2	55720
tagged union	blink	decode	1	3	54756
tagged union	blink	decode	1	4	55146
tagged union	blink	decode	1	5	54795
tagged union	blink	decode	1	6	55195
tagged union	blink	decode	1	7	55718
tagged union	blink	decode	1	8	54885
tagged union	blink	decode	1	9	54796
tagged union	blink	decode	2	1	55546
tagged union	blink	decode	2	2	52599
tagged union	blink	decode	2	3	53709
tagged union	blink	decode	2	4	55058
tagged union	blink	decode	2	5	54767
tagged union	blink	decode	2	6	53619
tagged union	blink	decode	2	7	55026
tagged union	blink	decode	2	8	50909
tagged union	blink	decode	2	9	51606
guarded union	surge	encode	1	1	444734
guarded union	surge	encode	1	2	434201
guarded union	surge	encode	1	3	437178
guarded union	surge	encode	1	4	434612
guarded union	surge	encode	1	5	441351
guarded union	surge	encode	1	6	435152
guarded union	surge	encode	1	7	439195
guarded union	surge	encode	1	8	438362
guarded union	surge	encode	1	9	438465
guarded union	surge	encode	2	1	430725
guarded union	surge	encode	2	2	419726
guarded union	surge	encode	2	3	434961
guarded union	surge	encode	2	4	431025
guarded union	surge	encode	2	5	434154
guarded union	surge	encode	2	6	427542
guarded union	surge	encode	2	7	431031
guarded union	surge	encode	2	8	428205
guarded union	surge	encode	2	9	432004
guarded union	surge	decode	1	1	264164
guarded union	surge	decode	1	2	263813
guarded union	surge	decode	1	3	265829
guarded union	surge	decode	1	4	260575
guarded union	surge	decode	1	5	265513
guarded union	surge	decode	1	6	261898
guarded union	surge	decode	1	7	259869
guarded union	surge	decode	1	8	271074
guarded union	surge	decode	1	9	262157
guarded union	surge	decode	2	1	260306
guarded union	surge	decode	2	2	260649
guarded union	surge	decode	2	3	263752
guarded union	surge	decode	2	4	243607
guarded union	surge	decode	2	5	259188
guarded union	surge	decode	2	6	261032
guarded union	surge	decode	2	7	262869
guarded union	surge	decode	2	8	259733
guarded union	surge	decode	2	9	256432
guarded union	fbs	encode	1	1	74246
guarded union	fbs	encode	1	2	75049
guarded union	fbs	encode	1	3	74235
guarded union	fbs	encode	1	4	74143
guarded union	fbs	encode	1	5	73735
guarded union	fbs	encode	1	6	73794
guarded union	fbs	encode	1	7	74551
guarded union	fbs	encode	1	8	74038
guarded union	fbs	encode	1	9	73334
guarded union	fbs	encode	2	1	72558
guarded union	fbs	encode	2	2	72584
guarded union	fbs	encode	2	3	72608
guarded union	fbs	encode	2	4	72773
guarded union	fbs	encode	2	5	72711
guarded union	fbs	encode	2	6	72797
guarded union	fbs	encode	2	7	72382
guarded union	fbs	encode	2	8	73002
guarded union	fbs	encode	2	9	72609
guarded union	fbs	decode	1	1	154949
guarded union	fbs	decode	1	2	156093
guarded union	fbs	decode	1	3	155241
guarded union	fbs	decode	1	4	156738
guarded union	fbs	decode	1	5	154576
guarded union	fbs	decode	1	6	156219
guarded union	fbs	decode	1	7	158339
guarded union	fbs	decode	1	8	157113
guarded union	fbs	decode	1	9	157563
guarded union	fbs	decode	2	1	153112
guarded union	fbs	decode	2	2	151064
guarded union	fbs	decode	2	3	153240
guarded union	fbs	decode	2	4	151558
guarded union	fbs	decode	2	5	152535
guarded union	fbs	decode	2	6	153588
guarded union	fbs	decode	2	7	154551
guarded union	fbs	decode	2	8	153765
guarded union	fbs	decode	2	9	153571
guarded union	serio	encode	1	1	20107
guarded union	serio	encode	1	2	20110
guarded union	serio	encode	1	3	20038
guarded union	serio	encode	1	4	20258
guarded union	serio	encode	1	5	19967
guarded union	serio	encode	1	6	20064
guarded union	serio	encode	1	7	20170
guarded union	serio	encode	1	8	20177
guarded union	serio	encode	1	9	20370
guarded union	serio	encode	2	1	20209
guarded union	serio	encode	2	2	20388
guarded union	serio	encode	2	3	19285
guarded union	serio	encode	2	4	20221
guarded union	serio	encode	2	5	20395
guarded union	serio	encode	2	6	20184
guarded union	serio	encode	2	7	20193
guarded union	serio	encode	2	8	20296
guarded union	serio	encode	2	9	20456
guarded union	serio	decode	1	1	45947
guarded union	serio	decode	1	2	46421
guarded union	serio	decode	1	3	46192
guarded union	serio	decode	1	4	46249
guarded union	serio	decode	1	5	46326
guarded union	serio	decode	1	6	46065
guarded union	serio	decode	1	7	46597
guarded union	serio	decode	1	8	46665
guarded union	serio	decode	1	9	46364
guarded union	serio	decode	2	1	46505
guarded union	serio	decode	2	2	47039
guarded union	serio	decode	2	3	45982
guarded union	serio	decode	2	4	46393
guarded union	serio	decode	2	5	46304
guarded union	serio	decode	2	6	46551
guarded union	serio	decode	2	7	46531
guarded union	serio	decode	2	8	45892
guarded union	serio	decode	2	9	46462
toggles (unpacked)	surge	encode	1	1	3610625
toggles (unpacked)	surge	encode	1	2	3648513
toggles (unpacked)	surge	encode	1	3	3555873
toggles (unpacked)	surge	encode	1	4	3653242
toggles (unpacked)	surge	encode	1	5	3686127
toggles (unpacked)	surge	encode	1	6	3755645
toggles (unpacked)	surge	encode	1	7	3699293
toggles (unpacked)	surge	encode	1	8	3770698
toggles (unpacked)	surge	encode	1	9	3593653
toggles (unpacked)	surge	encode	2	1	3545862
toggles (unpacked)	surge	encode	2	2	3538340
toggles (unpacked)	surge	encode	2	3	3601823
toggles (unpacked)	surge	encode	2	4	3604847
toggles (unpacked)	surge	encode	2	5	3587546
toggles (unpacked)	surge	encode	2	6	3599809
toggles (unpacked)	surge	encode	2	7	3613338
toggles (unpacked)	surge	encode	2	8	3610840
toggles (unpacked)	surge	encode	2	9	3574159
toggles (unpacked)	surge	decode	1	1	2597038
toggles (unpacked)	surge	decode	1	2	2711784
toggles (unpacked)	surge	decode	1	3	2691215
toggles (unpacked)	surge	decode	1	4	2767215
toggles (unpacked)	surge	decode	1	5	2709290
toggles (unpacked)	surge	decode	1	6	2760690
toggles (unpacked)	surge	decode	1	7	2733850
toggles (unpacked)	surge	decode	1	8	2761340
toggles (unpacked)	surge	decode	1	9	2695366
toggles (unpacked)	surge	decode	2	1	2531973
toggles (unpacked)	surge	decode	2	2	2479251
toggles (unpacked)	surge	decode	2	3	2550855
toggles (unpacked)	surge	decode	2	4	2611932
toggles (unpacked)	surge	decode	2	5	2493061
toggles (unpacked)	surge	decode	2	6	2440348
toggles (unpacked)	surge	decode	2	7	2612539
toggles (unpacked)	surge	decode	2	8	2537803
toggles (unpacked)	surge	decode	2	9	2558438
toggles (unpacked)	fbs	encode	1	1	1366311
toggles (unpacked)	fbs	encode	1	2	1329978
toggles (unpacked)	fbs	encode	1	3	1358899
toggles (unpacked)	fbs	encode	1	4	1370404
toggles (unpacked)	fbs	encode	1	5	1374937
toggles (unpacked)	fbs	encode	1	6	1369362
toggles (unpacked)	fbs	encode	1	7	1368868
toggles (unpacked)	fbs	encode	1	8	1365619
toggles (unpacked)	fbs	encode	1	9	1306015
toggles (unpacked)	fbs	encode	2	1	1332224
toggles (unpacked)	fbs	encode	2	2	1347465
toggles (unpacked)	fbs	encode	2	3	1357860
toggles (unpacked)	fbs	encode	2	4	1348277
toggles (unpacked)	fbs	encode	2	5	1341142
toggles (unpacked)	fbs	encode	2	6	1329842
toggles (unpacked)	fbs	encode	2	7	1340947
toggles (unpacked)	fbs	encode	2	8	1356149
toggles (unpacked)	fbs	encode	2	9	1321137
toggles (unpacked)	fbs	decode	1	1	1485812
toggles (unpacked)	fbs	decode	1	2	1501244
toggles (unpacked)	fbs	decode	1	3	1512360
toggles (unpacked)	fbs	decode	1	4	1510764
